Region,Year,Birds,Fungi,Plants,Reptiles
801011002,2018,0.7808,0.8138,0.6682,0.7179
318021469,2018,0.8359,0.8346,0.7966,0.8026
211051274,2018,0.7915,0.8329,0.755,0.7641
310041566,2018,0.795,0.823,0.7823,0.7556
304021086,2018,0.79,0.8233,0.7188,0.7459
601021004,2018,0.7922,0.8131,0.726,0.7595
403031066,2018,0.7717,0.8128,0.7343,0.6535
118011649,2018,0.7939,0.8335,0.8093,0.8164
104021083,2018,0.8212,0.8368,0.8274,0.8344
203021037,2018,0.7655,0.8083,0.6662,0.6709
506021118,2018,0.7866,0.835,0.7591,0.7538
111011206,2018,0.7901,0.829,0.7776,0.8055
301011002,2018,0.7975,0.8246,0.7404,0.7631
111011207,2018,0.7762,0.8155,0.7409,0.7935
119021362,2018,0.7922,0.8291,0.7897,0.8041
122031692,2018,0.8076,0.8394,0.836,0.8203
204021063,2018,0.7671,0.8163,0.6804,0.6678
204021064,2018,0.7958,0.8241,0.6863,0.709
202011018,2018,0.7674,0.8178,0.6834,0.6964
202031032,2018,0.7663,0.8271,0.6697,0.6971
202021026,2018,0.771,0.8176,0.6781,0.6923
309101267,2018,0.7834,0.8258,0.6996,0.7638
208021174,2018,0.784,0.8041,0.7103,0.7026
208021426,2018,0.7832,0.8041,0.6974,0.6972
208021427,2018,0.7863,0.8063,0.7149,0.6972
506031124,2018,0.7894,0.8197,0.7501,0.7496
306021144,2018,0.8645,0.8495,0.8368,0.855
125011585,2018,0.7926,0.8279,0.777,0.7741
111031223,2018,0.7835,0.8228,0.743,0.7812
107011545,2018,0.7891,0.8186,0.7465,0.8037
121021404,2018,0.8046,0.8372,0.8115,0.813
407031160,2018,0.8414,0.865,0.8608,0.8226
601031014,2018,0.8142,0.8319,0.788,0.7981
701021012,2018,0.8633,0.8696,0.8676,0.8386
114011272,2018,0.814,0.8335,0.8099,0.8235
308031205,2018,0.8057,0.835,0.7572,0.7639
212021293,2018,0.7928,0.8208,0.7287,0.7271
212021553,2018,0.7818,0.8088,0.6826,0.7031
212021554,2018,0.7833,0.8069,0.6821,0.7095
311051323,2018,0.7907,0.8194,0.7357,0.7676
404011090,2018,0.7515,0.838,0.6774,0.668
119041669,2018,0.7955,0.8311,0.8063,0.8192
119041670,2018,0.793,0.8305,0.8103,0.8193
507011150,2018,0.7895,0.8179,0.7427,0.738
507011151,2018,0.7844,0.8106,0.7098,0.7392
507041177,2018,0.7925,0.8211,0.7679,0.7678
116031313,2018,0.788,0.8091,0.7192,0.7599
309031236,2018,0.7911,0.8155,0.7446,0.7611
308041529,2018,0.8021,0.8273,0.7338,0.7271
115031299,2018,0.8131,0.8345,0.7934,0.8208
301011003,2018,0.8005,0.8169,0.7726,0.76
801051123,2018,0.7817,0.8203,0.7507,0.7385
207031161,2018,0.7713,0.8168,0.7142,0.7169
207031162,2018,0.7733,0.8173,0.7279,0.7169
124011449,2018,0.8135,0.8342,0.8083,0.8013
116011560,2018,0.7918,0.8152,0.7746,0.7599
116011561,2018,0.7922,0.8141,0.7589,0.7599
403031067,2018,0.7775,0.8166,0.7549,0.676
124011450,2018,0.792,0.8388,0.7834,0.8135
103041076,2018,0.7904,0.823,0.724,0.7247
316071545,2018,0.7901,0.8251,0.741,0.7749
102021045,2018,0.7944,0.8262,0.718,0.8052
124011451,2018,0.817,0.8368,0.8219,0.8295
124021456,2018,0.8123,0.8311,0.7719,0.8089
318021470,2018,0.829,0.8396,0.8244,0.8166
111021215,2018,0.7911,0.8325,0.759,0.8071
101031013,2018,0.8079,0.8269,0.7761,0.8189
118011339,2018,0.7943,0.8334,0.8172,0.8164
118011340,2018,0.7964,0.832,0.8003,0.8171
118011341,2018,0.7922,0.8378,0.8238,0.8171
111021216,2018,0.7937,0.8299,0.8003,0.8093
801041035,2018,0.779,0.8174,0.7373,0.7202
127021509,2018,0.788,0.8107,0.7589,0.7669
801071072,2018,0.7758,0.8155,0.7278,0.7261
310021277,2018,0.8096,0.8274,0.7641,0.7827
302031035,2018,0.7908,0.817,0.7309,0.7567
507041178,2018,0.7896,0.8188,0.7602,0.7639
319041516,2018,0.8043,0.8253,0.799,0.7819
211011446,2018,0.7941,0.8226,0.7211,0.7438
311031311,2018,0.8011,0.8229,0.7755,0.7633
127021510,2018,0.7926,0.8238,0.7614,0.767
117011321,2018,0.7872,0.8118,0.7423,0.803
511031278,2018,0.8953,0.8835,0.8822,0.8831
308031206,2018,0.8165,0.8337,0.8003,0.7766
105011092,2018,0.8491,0.8848,0.8627,0.8625
312011337,2018,0.8277,0.8325,0.7906,0.8034
114021284,2018,0.7985,0.8346,0.784,0.8342
102011029,2018,0.7987,0.8348,0.7733,0.8203
207031163,2018,0.7713,0.8199,0.7146,0.7082
115041623,2018,0.7877,0.8278,0.7383,0.7599
207031164,2018,0.7763,0.8193,0.7249,0.7004
308051531,2018,0.82,0.8286,0.7994,0.7835
504031299,2018,0.7883,0.8339,0.7652,0.7558
302041041,2018,0.7988,0.8198,0.7772,0.7651
123021436,2018,0.7945,0.8308,0.7934,0.7976
801051051,2018,0.7742,0.8119,0.6933,0.7188
208031184,2018,0.769,0.801,0.6986,0.6971
101021007,2018,0.8079,0.8271,0.7786,0.7988
106011107,2018,0.8054,0.827,0.7333,0.7957
319011494,2018,0.8015,0.8246,0.7827,0.7779
310031283,2018,0.7883,0.8254,0.7561,0.7378
314031391,2018,0.7944,0.8154,0.7431,0.7651
213031347,2018,0.7539,0.8051,0.6567,0.6669
313011363,2018,0.8036,0.8192,0.7826,0.7713
302011023,2018,0.8009,0.8154,0.7689,0.7651
501031017,2018,0.7916,0.824,0.7208,0.7498
601011001,2018,0.8128,0.8286,0.7666,0.7835
204031069,2018,0.8157,0.8308,0.811,0.8236
601011002,2018,0.7958,0.8161,0.7139,0.7599
208011170,2018,0.7863,0.8041,0.7233,0.6932
701021013,2018,0.87,0.8657,0.8538,0.8424
306011138,2018,0.8587,0.8565,0.8454,0.8622
302031036,2018,0.786,0.8097,0.7346,0.7567
305011105,2018,0.7907,0.8251,0.7814,0.7642
301031014,2018,0.7947,0.8105,0.7674,0.7586
309011224,2018,0.7764,0.814,0.6967,0.7585
210051242,2018,0.7684,0.8121,0.6515,0.6789
312011338,2018,0.8293,0.8413,0.806,0.7999
105021097,2018,0.8866,0.8853,0.8882,0.8924
213041571,2018,0.7642,0.8132,0.6643,0.6713
304021087,2018,0.8054,0.8289,0.7837,0.784
509031246,2018,0.8011,0.8563,0.7584,0.7408
510011262,2018,0.9048,0.8812,0.8649,0.9053
101041021,2018,0.8011,0.8285,0.7893,0.7982
311031312,2018,0.8064,0.8237,0.7816,0.7633
801011003,2018,0.7781,0.8176,0.725,0.7197
206011495,2018,0.7654,0.8072,0.6476,0.6776
206011496,2018,0.7615,0.8066,0.6467,0.6774
206011106,2018,0.7641,0.8063,0.6478,0.6775
112011239,2018,0.8036,0.8233,0.7879,0.7757
206011107,2018,0.7684,0.8098,0.6712,0.6777
603021069,2018,0.8089,0.8234,0.7898,0.8026
205021082,2018,0.8076,0.8246,0.7594,0.8185
316021418,2018,0.793,0.8095,0.7373,0.7703
316011413,2018,0.7988,0.8272,0.7751,0.8026
316011414,2018,0.8023,0.8282,0.7792,0.8029
102021046,2018,0.79,0.8216,0.7666,0.7979
701021014,2018,0.8598,0.8663,0.8324,0.8393
108011151,2018,0.8109,0.8299,0.799,0.8053
305021114,2018,0.7907,0.8216,0.7563,0.7642
507041179,2018,0.7918,0.8163,0.7508,0.7514
207021156,2018,0.7735,0.816,0.7015,0.7001
504031058,2018,0.7904,0.8348,0.7699,0.7774
215031400,2018,0.7805,0.8411,0.7529,0.741
319011495,2018,0.8021,0.8256,0.7874,0.7736
319011496,2018,0.8021,0.8189,0.7748,0.7674
319011497,2018,0.8068,0.8234,0.7998,0.7735
319011498,2018,0.8139,0.8311,0.801,0.79
319011499,2018,0.8078,0.8319,0.8015,0.7783
309101268,2018,0.7871,0.8169,0.7004,0.7585
310031284,2018,0.7897,0.8242,0.7236,0.7376
209011196,2018,0.7695,0.8149,0.6822,0.6996
209041216,2018,0.7704,0.8152,0.6744,0.6909
209041217,2018,0.7715,0.8125,0.6697,0.6912
201011005,2018,0.785,0.8208,0.7243,0.7345
212011547,2018,0.7915,0.8236,0.7339,0.7457
318011461,2018,0.8418,0.8433,0.8152,0.8212
318021582,2018,0.8233,0.8284,0.8037,0.7952
309011225,2018,0.7942,0.8322,0.7991,0.7771
309011226,2018,0.7979,0.8259,0.7346,0.769
604011076,2018,0.8135,0.8297,0.8107,0.8109
604011077,2018,0.7879,0.8202,0.7952,0.7822
213041461,2018,0.7654,0.8088,0.6685,0.6647
401031011,2018,0.7726,0.8146,0.706,0.6573
213041462,2018,0.7654,0.8088,0.6658,0.6648
313041372,2018,0.8038,0.82,0.7799,0.7651
313021364,2018,0.7974,0.8116,0.7594,0.7567
319051522,2018,0.8079,0.8319,0.7987,0.7931
207031166,2018,0.7733,0.8188,0.7197,0.7096
501011293,2018,0.7854,0.804,0.7388,0.7286
501011294,2018,0.7859,0.8044,0.6959,0.7487
501011003,2018,0.7917,0.8217,0.7703,0.765
505031099,2018,0.7992,0.8204,0.7694,0.7593
506061142,2018,0.7896,0.8252,0.7359,0.7647
112011240,2018,0.8034,0.8295,0.7864,0.7826
313021572,2018,0.804,0.8174,0.7736,0.7671
313021366,2018,0.8036,0.8131,0.7612,0.7548
313021573,2018,0.8102,0.8198,0.7636,0.7581
127021511,2018,0.7825,0.8086,0.7335,0.7741
127021512,2018,0.7829,0.8126,0.7644,0.7741
213011329,2018,0.7641,0.809,0.6586,0.6669
306021145,2018,0.8494,0.8436,0.8247,0.8195
303051073,2018,0.8051,0.8247,0.788,0.7677
102011030,2018,0.8045,0.8368,0.7796,0.8105
202011019,2018,0.7707,0.8187,0.6928,0.7054
507031170,2018,0.7924,0.8179,0.7385,0.738
114011273,2018,0.7958,0.8281,0.7355,0.8212
308051532,2018,0.8202,0.8307,0.8033,0.7858
316021419,2018,0.8099,0.8239,0.8153,0.7769
316061440,2018,0.8092,0.8318,0.7943,0.8045
316021580,2018,0.8074,0.8237,0.7933,0.7811
801071073,2018,0.7835,0.8193,0.7453,0.7497
207011149,2018,0.7734,0.818,0.7083,0.7011
317011445,2018,0.7771,0.8126,0.6794,0.7363
601021005,2018,0.7907,0.8106,0.7361,0.7632
124031457,2018,0.7821,0.8121,0.7359,0.7599
123011433,2018,0.7792,0.8155,0.7013,0.7722
506011112,2018,0.7827,0.8269,0.7145,0.757
310041297,2018,0.7997,0.8229,0.7808,0.7556
303011047,2018,0.7945,0.8279,0.7799,0.77
801051124,2018,0.7808,0.8172,0.7341,0.7208
210051243,2018,0.7673,0.8095,0.648,0.6774
123021437,2018,0.7845,0.8156,0.7628,0.7741
217031471,2018,0.7659,0.8097,0.6688,0.6686
117031638,2018,0.7924,0.8238,0.8062,0.8237
119021659,2018,0.7922,0.8301,0.777,0.7985
119021660,2018,0.7922,0.8188,0.7966,0.7984
201011483,2018,0.7733,0.8212,0.734,0.7186
801031114,2018,0.7717,0.8109,0.6931,0.7197
801031113,2018,0.7813,0.8149,0.7315,0.7363
127021513,2018,0.7821,0.8063,0.7405,0.7741
506041133,2018,0.7842,0.8245,0.7262,0.7456
506031125,2018,0.7858,0.8168,0.7294,0.7419
506031126,2018,0.7835,0.8252,0.7319,0.7349
506031127,2018,0.7834,0.8325,0.7169,0.7448
303011048,2018,0.792,0.818,0.7531,0.7651
119021661,2018,0.7922,0.8292,0.7993,0.8039
301011004,2018,0.7972,0.8258,0.7355,0.7689
312031360,2018,0.8522,0.8471,0.8502,0.8354
315011396,2018,0.8665,0.8714,0.8593,0.8691
501021007,2018,0.7878,0.8157,0.7626,0.7472
505031256,2018,0.7906,0.8255,0.7334,0.7572
303011049,2018,0.7907,0.8218,0.7734,0.7651
303011050,2018,0.7945,0.8283,0.7938,0.7701
303011051,2018,0.7963,0.8262,0.7849,0.77
128011602,2018,0.7905,0.8318,0.7895,0.8161
128011603,2018,0.7935,0.8326,0.8103,0.8161
125021711,2018,0.7913,0.8376,0.8024,0.7741
125021712,2018,0.7913,0.8408,0.8029,0.7741
206041117,2018,0.7616,0.8065,0.6922,0.6776
206071140,2018,0.7628,0.8113,0.6562,0.6775
511021276,2018,0.8819,0.8826,0.865,0.8757
208021176,2018,0.7784,0.8,0.6901,0.6972
310041298,2018,0.799,0.8204,0.7917,0.7464
213041463,2018,0.7575,0.8053,0.6635,0.6646
315021404,2018,0.8719,0.8833,0.8652,0.8604
505031100,2018,0.7942,0.8226,0.7597,0.7562
309061246,2018,0.7944,0.8252,0.748,0.7685
208031185,2018,0.7597,0.7977,0.6682,0.6861
214011370,2018,0.7702,0.8077,0.6983,0.691
302011024,2018,0.7982,0.8202,0.7517,0.7651
801041036,2018,0.7815,0.8211,0.7423,0.7206
314011383,2018,0.8025,0.8252,0.7353,0.7991
112021244,2018,0.7814,0.8222,0.7355,0.7624
112021245,2018,0.804,0.8263,0.7569,0.7911
121011683,2018,0.8005,0.8374,0.8184,0.8187
115011553,2018,0.7913,0.8381,0.7941,0.7741
115011554,2018,0.7913,0.8372,0.8126,0.7741
115011555,2018,0.7918,0.8398,0.7961,0.7741
115011556,2018,0.7913,0.8413,0.8139,0.7741
115011557,2018,0.7918,0.8314,0.775,0.7741
202021027,2018,0.7742,0.8207,0.7163,0.7063
202021028,2018,0.7743,0.8169,0.6688,0.7021
507031261,2018,0.7882,0.816,0.7236,0.7382
127031522,2018,0.7837,0.8144,0.7642,0.7741
208021177,2018,0.7757,0.8051,0.6939,0.6926
208021178,2018,0.7832,0.8068,0.7232,0.6931
127011593,2018,0.788,0.8211,0.7447,0.7668
406011129,2018,0.8322,0.8408,0.8794,0.8444
118011342,2018,0.787,0.8354,0.8028,0.8171
603011065,2018,0.8147,0.8274,0.7482,0.795
308011190,2018,0.8222,0.8426,0.7914,0.7808
308011191,2018,0.8312,0.8476,0.7785,0.7965
106011108,2018,0.7858,0.8181,0.7019,0.7455
106011109,2018,0.8086,0.8331,0.7623,0.8195
311031313,2018,0.7925,0.8216,0.7664,0.7643
304021088,2018,0.8026,0.8276,0.7774,0.7844
801081091,2018,0.7782,0.8196,0.7652,0.7207
203021485,2018,0.7625,0.8052,0.648,0.6668
702011045,2018,0.9292,0.9148,0.9441,0.9398
701021015,2018,0.8649,0.8671,0.842,0.8462
111011208,2018,0.7972,0.8341,0.8085,0.8139
315031409,2018,0.8487,0.8688,0.8039,0.8378
801011004,2018,0.7814,0.8174,0.734,0.7127
318011462,2018,0.8531,0.8628,0.8458,0.85
121011684,2018,0.7922,0.8385,0.8192,0.8237
304031092,2018,0.7907,0.8141,0.7303,0.7633
208031186,2018,0.7635,0.7985,0.6757,0.686
208031187,2018,0.7564,0.799,0.649,0.6858
302021028,2018,0.7982,0.8148,0.7564,0.7651
302021029,2018,0.7982,0.8239,0.7803,0.7651
115011558,2018,0.7913,0.8373,0.8181,0.8093
125031479,2018,0.7881,0.8188,0.749,0.7741
504021049,2018,0.7931,0.8363,0.7801,0.7867
801091099,2018,0.779,0.8181,0.7445,0.7197
204031070,2018,0.7802,0.8204,0.6935,0.6791
307011172,2018,0.7989,0.8324,0.7369,0.7447
117031639,2018,0.793,0.823,0.7971,0.8237
127031523,2018,0.7759,0.8059,0.7427,0.7679
211051275,2018,0.7793,0.8236,0.735,0.7136
801071074,2018,0.7806,0.8147,0.7243,0.726
102021047,2018,0.7866,0.8309,0.7741,0.8028
509021236,2018,0.791,0.8374,0.7246,0.7546
403041073,2018,0.7489,0.8148,0.6941,0.6509
403041074,2018,0.7561,0.8151,0.7058,0.6552
119011355,2018,0.7926,0.8218,0.7564,0.7741
205041094,2018,0.8001,0.8249,0.714,0.7557
310031285,2018,0.7855,0.8213,0.7479,0.7279
503011030,2018,0.7965,0.8211,0.7679,0.7548
801051053,2018,0.7709,0.8059,0.706,0.7157
405021116,2018,0.7662,0.8143,0.7009,0.6719
403041075,2018,0.7753,0.8167,0.7366,0.6792
212041309,2018,0.7841,0.8076,0.7013,0.7026
505031101,2018,0.7965,0.8203,0.7679,0.7656
305031122,2018,0.7945,0.828,0.756,0.7651
123021438,2018,0.7881,0.8169,0.7338,0.7741
212051568,2018,0.7831,0.8091,0.7006,0.7026
212041310,2018,0.7832,0.8047,0.6932,0.7026
309081259,2018,0.7873,0.8203,0.6687,0.7585
312011339,2018,0.852,0.8557,0.8173,0.8187
301021007,2018,0.798,0.821,0.7724,0.7625
307031184,2018,0.7829,0.8168,0.6955,0.7336
306011139,2018,0.8628,0.8509,0.8575,0.8561
206071145,2018,0.765,0.8122,0.6927,0.6839
203031048,2018,0.7724,0.8103,0.7094,0.6791
308051533,2018,0.8175,0.8358,0.8153,0.787
313051377,2018,0.803,0.8146,0.783,0.7654
506021309,2018,0.7864,0.8319,0.7324,0.7494
212031555,2018,0.7695,0.8026,0.6777,0.7035
212031556,2018,0.7706,0.8032,0.6759,0.6969
105011093,2018,0.8358,0.8736,0.8415,0.8364
127011726,2018,0.7869,0.8195,0.711,0.7802
213041572,2018,0.7617,0.8073,0.6731,0.6713
216021411,2018,0.7636,0.8313,0.6499,0.6736
206011497,2018,0.7668,0.8092,0.6636,0.6774
206011498,2018,0.7655,0.8083,0.6565,0.6776
210031236,2018,0.7664,0.8096,0.6582,0.6774
701021016,2018,0.8699,0.8658,0.8662,0.8435
104021084,2018,0.8057,0.8246,0.7869,0.8242
104021085,2018,0.8012,0.8233,0.7899,0.8198
217031472,2018,0.7726,0.811,0.6926,0.6864
217031473,2018,0.7796,0.8153,0.6666,0.6812
122031693,2018,0.793,0.834,0.8144,0.8183
501021008,2018,0.7912,0.8113,0.7588,0.7274
501021009,2018,0.7921,0.8263,0.7065,0.7731
206071141,2018,0.7646,0.8074,0.6834,0.6775
310041299,2018,0.7893,0.824,0.7478,0.7359
312011340,2018,0.8477,0.8484,0.8217,0.8212
403031068,2018,0.7614,0.8146,0.6879,0.6476
124051580,2018,0.7821,0.8104,0.7193,0.7599
506071145,2018,0.7919,0.8188,0.7469,0.7639
120011383,2018,0.7923,0.818,0.7764,0.7741
120011672,2018,0.7923,0.8231,0.7669,0.7741
119011356,2018,0.7804,0.8164,0.7658,0.7741
801071075,2018,0.7915,0.8196,0.7532,0.7508
103021062,2018,0.7858,0.8437,0.7164,0.7275
318021471,2018,0.8183,0.8424,0.7873,0.7907
406021139,2018,0.9089,0.9025,0.9174,0.9338
507011152,2018,0.7851,0.8123,0.7212,0.7475
118021651,2018,0.7911,0.8366,0.8059,0.8171
801011005,2018,0.7781,0.8185,0.7635,0.72
309021230,2018,0.7968,0.8373,0.7905,0.7758
507011153,2018,0.7924,0.8185,0.7603,0.738
319031511,2018,0.8101,0.8276,0.7933,0.7871
507051186,2018,0.7858,0.8058,0.7027,0.7217
316031425,2018,0.7978,0.828,0.7884,0.8046
101031014,2018,0.7783,0.8174,0.7411,0.7666
101031015,2018,0.8103,0.8291,0.7751,0.8153
309031237,2018,0.7985,0.8185,0.7505,0.7629
801101135,2018,0.7758,0.8216,0.7443,0.7202
309071251,2018,0.7924,0.8232,0.7784,0.7604
105031099,2018,0.7897,0.825,0.7171,0.7239
105011094,2018,0.7903,0.8363,0.7303,0.7365
303041067,2018,0.8058,0.8272,0.7657,0.7551
303021053,2018,0.7945,0.8216,0.7561,0.77
113031263,2018,0.7724,0.8209,0.6766,0.666
104021086,2018,0.8161,0.8361,0.82,0.836
217031474,2018,0.7635,0.8116,0.6561,0.6682
217031475,2018,0.7744,0.8138,0.6908,0.6867
304031093,2018,0.7907,0.8226,0.7571,0.7633
203021486,2018,0.7633,0.8086,0.6704,0.6601
311051324,2018,0.7908,0.8241,0.7505,0.7612
403041076,2018,0.7807,0.8161,0.7498,0.6763
109031180,2018,0.7607,0.8229,0.6313,0.6549
109031181,2018,0.7721,0.8335,0.6674,0.6776
107041145,2018,0.8183,0.8251,0.7829,0.8175
503011032,2018,0.7977,0.8184,0.7846,0.7401
103021063,2018,0.7712,0.8266,0.6666,0.6488
103021064,2018,0.7849,0.8247,0.699,0.6838
801041037,2018,0.7814,0.816,0.7323,0.7198
505011070,2018,0.7942,0.8228,0.7668,0.7642
210051441,2018,0.7665,0.8094,0.6412,0.6715
210051442,2018,0.7685,0.8108,0.6484,0.6854
210051542,2018,0.7654,0.8068,0.6367,0.6715
210051443,2018,0.7684,0.8118,0.6553,0.6855
210051543,2018,0.7665,0.8087,0.6359,0.6715
402021028,2018,0.7619,0.8189,0.6757,0.6391
319041517,2018,0.8068,0.8214,0.7972,0.7779
212031300,2018,0.7757,0.8078,0.7133,0.6969
212031557,2018,0.776,0.8051,0.7125,0.6971
212031558,2018,0.7761,0.8007,0.7161,0.6971
212031559,2018,0.7753,0.8048,0.7194,0.7033
212031560,2018,0.7832,0.8062,0.7019,0.7026
212031303,2018,0.7765,0.808,0.7015,0.6988
212031304,2018,0.7721,0.8096,0.697,0.697
318021472,2018,0.8218,0.8312,0.773,0.8092
124031707,2018,0.7873,0.821,0.7022,0.7907
121041413,2018,0.7946,0.8346,0.8177,0.8202
311031314,2018,0.8004,0.8223,0.7854,0.7633
201021010,2018,0.777,0.8154,0.6735,0.6924
122031425,2018,0.7958,0.8377,0.8139,0.8185
128011604,2018,0.7886,0.8167,0.7581,0.806
307021179,2018,0.7909,0.8197,0.7224,0.744
121041414,2018,0.8008,0.8383,0.8101,0.8237
120031679,2018,0.7922,0.8244,0.7965,0.7988
211031450,2018,0.7798,0.8234,0.7064,0.7101
315011397,2018,0.8721,0.8717,0.8619,0.8675
211031451,2018,0.779,0.827,0.7386,0.7077
211031265,2018,0.7803,0.8271,0.7469,0.708
120031393,2018,0.7922,0.8311,0.7944,0.7981
211031452,2018,0.7817,0.8184,0.7067,0.7095
114011274,2018,0.7826,0.8207,0.7798,0.8078
509021237,2018,0.8098,0.8695,0.7805,0.7467
505011071,2018,0.7986,0.8235,0.7694,0.7473
123011698,2018,0.7878,0.8169,0.7369,0.7666
309021231,2018,0.7973,0.8288,0.7757,0.7688
309051243,2018,0.8161,0.8334,0.7956,0.8182
309021232,2018,0.7969,0.8276,0.762,0.7776
801091100,2018,0.7762,0.815,0.734,0.7197
603021070,2018,0.8157,0.8259,0.8035,0.8181
306041164,2018,0.857,0.8537,0.8564,0.8718
311061329,2018,0.8012,0.8309,0.7599,0.7677
314021576,2018,0.7988,0.8192,0.789,0.7651
318011463,2018,0.8548,0.8528,0.8202,0.8449
702031058,2018,0.8734,0.8815,0.8557,0.8631
501021251,2018,0.7913,0.8128,0.7628,0.7684
212041563,2018,0.7729,0.8068,0.7078,0.7095
212041564,2018,0.7634,0.8024,0.6463,0.6979
212041312,2018,0.777,0.8122,0.7108,0.7095
107011131,2018,0.8148,0.8288,0.7866,0.817
501021010,2018,0.79,0.8202,0.7451,0.7474
317011446,2018,0.7906,0.8208,0.7144,0.7693
117031329,2018,0.7923,0.8339,0.8281,0.8159
310011271,2018,0.7955,0.8198,0.779,0.7633
701011001,2018,0.8731,0.8687,0.8677,0.8488
701011002,2018,0.8657,0.8694,0.8615,0.8432
501021011,2018,0.7884,0.8076,0.7145,0.7277
402021029,2018,0.7623,0.8388,0.7232,0.6634
502011021,2018,0.7943,0.8103,0.7189,0.7462
314011384,2018,0.8078,0.8284,0.7583,0.8019
201021011,2018,0.7831,0.8208,0.695,0.7117
302041043,2018,0.7926,0.8119,0.7435,0.7582
801061062,2018,0.778,0.8184,0.7401,0.7197
313041373,2018,0.8001,0.8136,0.7541,0.7567
122031695,2018,0.787,0.8379,0.7933,0.8204
213011569,2018,0.7589,0.8096,0.6634,0.6648
318021583,2018,0.8271,0.8322,0.8136,0.8162
201011006,2018,0.7691,0.8092,0.6757,0.6924
213011331,2018,0.7641,0.8084,0.643,0.6648
602021054,2018,0.8149,0.8284,0.7936,0.8122
123021703,2018,0.7901,0.8173,0.7406,0.7741
109031182,2018,0.7837,0.8479,0.7297,0.7516
109031183,2018,0.7894,0.8535,0.7523,0.7527
126021722,2018,0.7913,0.8433,0.8094,0.7741
801101136,2018,0.7779,0.8233,0.7605,0.7131
509011228,2018,0.7955,0.8242,0.7651,0.7864
510011263,2018,0.897,0.8924,0.8804,0.8955
213011570,2018,0.7592,0.8061,0.6509,0.6705
601031016,2018,0.7821,0.811,0.7271,0.7361
603011066,2018,0.8167,0.8308,0.793,0.8102
101041022,2018,0.8177,0.8365,0.8182,0.8371
604021085,2018,0.7792,0.8113,0.7699,0.7827
505021301,2018,0.7852,0.8217,0.7448,0.7562
505021302,2018,0.7907,0.8217,0.7389,0.7491
801051054,2018,0.7781,0.8097,0.6933,0.7198
316071546,2018,0.7891,0.8262,0.7669,0.7751
210041539,2018,0.7704,0.8111,0.6579,0.6902
602031058,2018,0.8151,0.8242,0.7747,0.798
212041313,2018,0.7734,0.8052,0.7113,0.7026
206041118,2018,0.7697,0.8089,0.6801,0.6715
601061034,2018,0.8032,0.8184,0.7644,0.7809
207021157,2018,0.7732,0.8202,0.729,0.7001
207021424,2018,0.7755,0.8217,0.7392,0.7081
207021425,2018,0.7728,0.824,0.7287,0.7079
501031018,2018,0.7934,0.8281,0.7449,0.7756
211021261,2018,0.7743,0.8235,0.7448,0.7081
310011563,2018,0.8036,0.8242,0.7606,0.7633
116011306,2018,0.7922,0.8111,0.7488,0.7599
209041527,2018,0.7738,0.8099,0.6624,0.6912
209041528,2018,0.7738,0.813,0.6629,0.6994
104021087,2018,0.8149,0.8353,0.833,0.8315
118011650,2018,0.7919,0.8278,0.8177,0.8182
318021474,2018,0.8461,0.8403,0.8117,0.8361
123031446,2018,0.7934,0.8312,0.7526,0.8033
118011344,2018,0.7984,0.8367,0.803,0.8171
212021295,2018,0.7778,0.8127,0.7114,0.7097
509021238,2018,0.8118,0.8735,0.7799,0.7603
801051055,2018,0.78,0.8059,0.6935,0.7188
317011447,2018,0.7846,0.8171,0.7267,0.746
701041037,2018,0.874,0.8725,0.8761,0.8474
214021377,2018,0.7875,0.8213,0.7381,0.7274
205011076,2018,0.783,0.822,0.7002,0.7273
120011385,2018,0.7929,0.8265,0.7992,0.7931
402041039,2018,0.7552,0.8419,0.7127,0.6676
404021098,2018,0.7556,0.8492,0.711,0.6638
105031100,2018,0.7803,0.8298,0.6946,0.7012
105031101,2018,0.7709,0.8294,0.6665,0.7001
105031102,2018,0.7692,0.8297,0.6907,0.6964
105031103,2018,0.7797,0.828,0.6916,0.7012
801081092,2018,0.7761,0.822,0.7554,0.7202
120031394,2018,0.7922,0.8236,0.8103,0.8193
505011072,2018,0.7966,0.8228,0.7679,0.7692
106011110,2018,0.8152,0.8333,0.793,0.8091
801011006,2018,0.7801,0.8123,0.7134,0.7091
801051125,2018,0.7758,0.8187,0.7137,0.7208
310011272,2018,0.8036,0.8216,0.7918,0.7633
701041038,2018,0.8699,0.8719,0.8536,0.8449
115021297,2018,0.7997,0.8337,0.7819,0.801
302031037,2018,0.7845,0.8116,0.7257,0.7548
311021307,2018,0.7915,0.8163,0.7416,0.7651
306021146,2018,0.8603,0.8527,0.8506,0.8505
119021662,2018,0.795,0.8348,0.8095,0.8192
701021017,2018,0.8643,0.8685,0.8444,0.846
702041063,2018,0.8717,0.8736,0.8599,0.8861
202011020,2018,0.7702,0.8174,0.6963,0.6985
305021115,2018,0.7907,0.823,0.7562,0.7651
501021015,2018,0.784,0.8081,0.7543,0.7496
604021086,2018,0.7833,0.8108,0.7515,0.7758
507021164,2018,0.7898,0.8179,0.7678,0.7403
312021343,2018,0.8015,0.8233,0.758,0.7718
106021614,2018,0.7863,0.8212,0.7535,0.7613
206041119,2018,0.7646,0.8091,0.7035,0.6775
503021295,2018,0.7927,0.8255,0.7492,0.7718
510021267,2018,0.9244,0.9072,0.9232,0.9287
